3	1000000	4358384.800000	20691.372458
4	1000000	4036131.000000	51736.025302
8	1000000	2833613.400000	23188.056512
12	1000000	2727166.600000	41317.719550
16	1000000	2710559.800000	30428.815705
20	1000000	2653350.800000	22474.292463
24	1000000	2651379.800000	32638.244931
28	1000000	2643938.200000	16616.714061
32	1000000	2631021.000000	26873.580307
64	1000000	2566575.600000	44227.953449
96	1000000	2534092.600000	26523.807736
128	1000000	2519302.400000	18414.809782
160	1000000	2597021.600000	19815.666385
192	1000000	2569380.800000	35345.349860
224	1000000	2522440.200000	20060.747960
256	1000000	2554476.600000	29053.501481
